B Num,Symbol,EcoCycID,ECK Num
b3687,htpN,EG11534,ECK3679
b3686,ibpB,EG11535,ECK3678
b3686,hslS,EG11535,ECK3678
b3686,htpE,EG11535,ECK3678
b4667,ibsA,G0-10633,ECK4482
b4668,ibsB,G0-10632,ECK4483
b4665,ibsC,G0-10631,ECK4480
b4664,ibsD,G0-10630,ECK4479
b4666,ibsE,G0-10629,ECK4481
b1136,icd,EG10489,ECK1122
b1136,icdE,EG10489,ECK1122
b1136,icdA,EG10489,ECK1122
b4018,iclR,EG10491,ECK4010
b2889,idi,G7508,ECK2884
b2889,ygfV,G7508,ECK2884
b4722,idlP,G0-16685,ECK4579
b4267,idnD,G7893,ECK4260
b4267,yjgV,G7893,ECK4260
b4268,idnK,EG12152,ECK4261
b4268,gntV,EG12152,ECK4261
b4266,idnO,G7892,ECK4259
b4266,yjgU,G7892,ECK4259
b4264,idnR,G7891,ECK4257
b4264,gntS?,G7891,ECK4257
b4264,gntH,G7891,ECK4257
b4264,yjgS,G7891,ECK4257
b4265,idnT,EG12539,ECK4258
b4265,gntW,EG12539,ECK4258
b4265,yjgT,EG12539,ECK4258
b1712,ihfA,EG10440,ECK1710
b1712,hid,EG10440,ECK1710
b1712,himA,EG10440,ECK1710
b0912,ihfB,EG10441,ECK0903
b0912,hip,EG10441,ECK0903
b0912,himD,EG10441,ECK0903
b0026,ileS,EG10492,ECK0027
b0026,ilvS,EG10492,ECK0027
b3852,ileT,EG30043,ECK3844
b3852,tilA,EG30043,ECK3844
b3277,ileU,EG30044,ECK3264
b3277,tilD,EG30044,ECK3264
b0202,ileV,EG30045,ECK0202
b3069,ileX,EG30046,ECK3059
b2652,ileY,G7387,ECK2648
b3772,ilvA,EG10493,ECK3764
b3772,ile,EG10493,ECK3764
b3671,ilvB,EG10494,ECK3662
b3774,ilvC,EG10495,ECK3766
b3771,ilvD,EG10496,ECK3763
b3770,ilvE,EG10497,ECK3762
b0078,ilvH,EG10499,ECK0080
b0078,brnP,EG10499,ECK0080
b0077,ilvI,EG10500,ECK0079
b3766,ilvL,EG11270,ECK3759
b3769,ilvM,EG10501,ECK3761
b3670,ilvN,EG10502,ECK3661
b4669,ilvX,G0-10641,ECK4484
b3773,ilvY,EG10503,ECK3765
b2237,inaA,EG11422,ECK2229
b2237,yfaG,EG11422,ECK2229
b0884,infA,EG10504,ECK0875
b0884,bypA1,EG10504,ECK0875
b3168,infB,EG10505,ECK3157
b3168,ssyG,EG10505,ECK3157
b1718,infC,EG10506,ECK1716
b1718,fit,EG10506,ECK1716
b1718,srjA,EG10506,ECK1716
b0022,insA-1,G6086,ECK0023
b0022,insA,G6086,ECK0023
b0265,insA-2,G6139,ECK0023
b0265,insA,G6139,ECK0023
b0275,insA-3,G6146,ECK0023
b4516,insA-4,G0-10430,ECK0023
b4516,insA,G0-10430,ECK0023
b1894,insA-5,G7030,ECK0023
b3444,insA-6,G7761,ECK0023
b4294,insA-7,G7908,ECK0023
b4294,insA,G7908,ECK0023
b4709,insA9,G0-16638,ECK4566
,insAB-1,G0-10535,
,insAB-2,G0-10537,
,insAB-3,G0-10538,
,insAB-4,G0-10536,
,insAB-5,G0-10539,
,insAB-6,G0-10540,
b0021,insB-1,G6085,ECK0022
b0264,insB-2,G6138,ECK0022
b0264,insB1,G6138,ECK0022
b0274,insB-3,G6145,ECK0022
b0274,insB1,G6145,ECK0022
b0988,insB-4,G6509,ECK0022
b0988,insB1,G6509,ECK0022
b1893,insB-5,G7029,ECK0022
b3445,insB-6,G7762,ECK0022
b4710,insB9,G0-16637,ECK4567
b0360,insC-1,G6212,ECK0357
b0360,yi21-1,G6212,ECK0357
b0360,insC1,G6212,ECK0357
b1403,insC-2,G6724,ECK0357
b1403,yi21-2,G6724,ECK0357
b1997,insC-3,G7077,ECK0357
b1997,yi21-3,G7077,ECK0357
b2861,insC-4,G7481,ECK0357
b2861,yi21-4,G7481,ECK0357
b2861,isnC1,G7481,ECK0357
b2861,insC1,G7481,ECK0357
b3044,insC-5,G7583,ECK0357
b3044,yi21-5,G7583,ECK0357
b4272,insC-6,G7894,ECK0357
b4272,yi21-6,G7894,ECK0357
b4272,insC1,G7894,ECK0357
,insCD-1,G0-10541,
,insCD-2,G0-10542,
,insCD-3,G0-10543,
,insCD-4,G0-10544,
,insCD-5,G0-10545,
,insCD-6,G0-10546,
b0361,insD-1,G6213,ECK0358
b0361,yi22-1,G6213,ECK0358
b1402,insD-2,G6723,ECK0358
b1402,yi22-2,G6723,ECK0358
b1996,insD-3,G7076,ECK0358
b1996,yi22-3,G7076,ECK0358
b2860,insD-4,G7480,ECK0358
b2860,yi22-4,G7480,ECK0358
b2860,insD1,G7480,ECK0358
b2860,insD1,G7480,ECK0358
b3045,insD-5,G7584,ECK0358
b3045,yi22-5,G7584,ECK0358
b4273,insD-6,G7895,ECK0358
b4273,yi22-6,G7895,ECK0358
b4273,insD1,G7895,ECK0358
b1578,insD-7,G6836,ECK1572
b1578,insD,G6836,ECK1572
b0298,insE-1,G6168,ECK0298
b0298,insE1,G6168,ECK0298
b0373,insE-2,G6224,ECK0298
b0540,insE-3,G6296,ECK0298
b0540,insE1,G6296,ECK0298
b1027,insE-4,G6534,ECK0298
b1027,insE1,G6534,ECK0298
b2088,insE-5,G7125,ECK0298
,insEF-1,G0-10525,
,insEF-2,G0-10529,
,insEF-3,G0-10530,
,insEF-4,G0-10531,
,insEF-5,G0-10528,
b0299,insF-1,G6169,ECK0299
b0299,tra5-5,G6169,ECK0299
b0299,insF1,G6169,ECK0299
b0372,insF-2,G6223,ECK0299
b0372,tra5-1,G6223,ECK0299
b0541,insF-3,G6297,ECK0299
b0541,tra5-2,G6297,ECK0299
b0541,insF1,G6297,ECK0299
b1026,insF-4,G6533,ECK0299
b1026,tra5-3,G6533,ECK0299
b1026,insF1,G6533,ECK0299
b2089,insF-5,G7126,ECK0299
b2089,tra5-4,G7126,ECK0299
b4278,insG,G7900,ECK4268
b4278,yi41,G7900,ECK4268
b0259,insH-1,G6134,ECK0261
b0259,trs5,G6134,ECK0261
b0259,trs5-1,G6134,ECK0261
b0259,yi52_1,G6134,ECK0261
b3218,insH-10,G7672,ECK0261
b3218,trs5-10,G7672,ECK0261
b3218,yi52_10,G7672,ECK0261
b3505,insH-11,G7769,ECK0261
b3505,yi52_11,G7769,ECK0261
b3505,trs5-11,G7769,ECK0261
b0552,insH-2,G6308,ECK0261
b0552,trs5-2,G6308,ECK0261
b0552,yi52_2,G6308,ECK0261
b0552,insH1,G6308,ECK0261
b0656,insH-3,G6360,ECK0261
b0656,trs5-3,G6360,ECK0261
b0656,yi52_3,G6360,ECK0261
b0656,insH1,G6360,ECK0261
b1331,insH-4,G6667,ECK0261
b1331,trs5-4,G6667,ECK0261
b1331,yi52_4,G6667,ECK0261
b1370,insH-5,G6693,ECK0261
b1370,yi52_5,G6693,ECK0261
b1370,trs5-5,G6693,ECK0261
b1994,insH-6,G7074,ECK0261
b1994,yi52_6,G7074,ECK0261
b1994,trs5-6,G7074,ECK0261
b2030,insH-7,G7092,ECK0261
b2030,yi52_7,G7092,ECK0261
b2030,trs5-7,G7092,ECK0261
b2030,insH1,G7092,ECK0261
b2192,insH-8,G7150,ECK0261
b2192,trs5-8,G7150,ECK0261
b2192,yi52_8,G7150,ECK0261
b2982,insH-9,G7548,ECK0261
b2982,trs5-9,G7548,ECK0261
b2982,yi52_9,G7548,ECK0261
b4711,insH21,G0-16639,ECK4568
b0256,insI-1,G6131,ECK0258
b0256,tra8-1,G6131,ECK0258
b0256,insI1,G6131,ECK0258
b1404,insI-2,G6725,ECK0258
b1404,tra8-2,G6725,ECK0258
b1404,insI1,G6725,ECK0258
b4284,insI-3,G7905,ECK0258
b4284,tra8-3,G7905,ECK0258
b4284,insI1,G7905,ECK0258
b3557,insJ,G7776,ECK3545
b3557,yi5A,G7776,ECK3545
,insJK,G0-10624,
b3558,insK,G7777,ECK3546
b3558,dinS,G7777,ECK3546
b3558,yi5B,G7777,ECK3546
b3558,t150,G7777,ECK3546
b0016,insL-1,G6083,ECK0016
b0016,yi81-1,G6083,ECK0016
b0016,insL1,G6083,ECK0016
b0582,insL-2,G6327,ECK0016
b0582,yi81-2,G6327,ECK0016
b0582,isnL1,G6327,ECK0016
b0582,insL1,G6327,ECK0016
b0582,yi81-2,G6327,ECK0016
b2394,insL-3,G7255,ECK0016
b2394,yi81-3,G7255,ECK0016
b2394,insL1,G7255,ECK0016
b0255,insN-1,G6130,ECK0257
b0255,yi91a,G6130,ECK0257
b4283,insN-2,G7904,ECK0257
b4283,yi91,G7904,ECK0257
b4283,yi91b,G7904,ECK0257
b0257,insO-1,G6132,ECK0259
b4285,insO-2,G7906,ECK4274
b1432,insQ,G6743,ECK1426
b1432,ydcM,G6743,ECK1426
b4505,insX,G0-10433,ECK0266
b4505,ykgN,G0-10433,ECK0266
b4505,insX,G0-10433,ECK0266
b2622,intA,EG11783,ECK2618
b2622,intX,EG11783,ECK2618
b2622,slpA,EG11783,ECK2618
b4271,intB,EG12364,ECK4264
b4271,int(P4),EG12364,ECK4264
b4271,yjgC,EG12364,ECK4264
b0537,intD,EG10507,ECK0530
b0537,int,EG10507,ECK0530
b1140,intE,EG12370,ECK1126
b1140,int(Lambda),EG12370,ECK1126
b1140,ycfI,EG12370,ECK1126
b0281,intF,G6152,ECK0280
b0281,yagO,G6152,ECK0280
b1579,intQ,G6837,ECK1573
b1345,intR,G6676,ECK1342
b1345,ydaP,G6676,ECK1342
b2349,intS,G7218,ECK2343
b2349,intC,G7218,ECK2343
b2349,yfdB,G7218,ECK2343
b2442,intZ,G7272,ECK2437
b0375,iprA,G6226,ECK0370
b0375,yaiV,G6226,ECK0370
b4326,iraD,G7923,ECK4317
b4326,yjiD,G7923,ECK4317
b1160,iraM,G6600,ECK1147
b1160,elb1,G6600,ECK1147
b1160,ycgW,G6600,ECK1147
b1160,elbA,G6600,ECK1147
b0382,iraP,EG11256,ECK0377
b0382,yaiB,EG11256,ECK0377
b4706,iroK,G0-10716,ECK4518
b2528,iscA,EG12132,ECK2525
b2528,yfhF,EG12132,ECK2525
b2531,iscR,G7326,ECK2528
b2531,yfhP,G7326,ECK2528
b2530,iscS,G7325,ECK2527
b2530,nuvC,G7325,ECK2527
b2530,yzzO,G7325,ECK2527
b2530,yfhO,G7325,ECK2527
b2529,iscU,G7324,ECK2526
b2529,yfhN,G7324,ECK2526
b2529,nifU,G7324,ECK2526
b2524,iscX,EG12311,ECK2521
b2524,yfhJ,EG12311,ECK2521
b0421,ispA,EG10508,ECK0415
b3187,ispB,EG10017,ECK3176
b3187,cel,EG10017,ECK3176
b3187,yhbD,EG10017,ECK3176
b2747,ispD,G7423,ECK2742
b2747,ygbP,G7423,ECK2742
b1208,ispE,EG11294,ECK1196
b1208,ipk,EG11294,ECK1196
b1208,ychB,EG11294,ECK1196
b2746,ispF,EG11816,ECK2741
b2746,ygbB,EG11816,ECK2741
b2515,ispG,EG10370,ECK2511
b2515,gcpE,EG10370,ECK2511
b0029,ispH,EG11081,ECK0030
b0029,yaaE,EG11081,ECK0030
b0029,lytB,EG11081,ECK0030
b0174,ispU,G6092,ECK0173
b0174,uppS,G6092,ECK0173
b0174,rth,G6092,ECK0173
b0174,yaeS,G6092,ECK0173
b4434,isrB,G0-8904,ECK1902
b4434,IS092,G0-8904,ECK1902
b4435,isrC,G0-8905,ECK1992
b4435,IS102,G0-8905,ECK1992
,istR-1,G0-10202,
b4616,istR-2,G0-10201,ECK4425
b4616,psrA19,G0-10201,ECK4425
b4616,istR,G0-10201,ECK4425
b4616,istR,G0-10201,ECK4425
b3672,ivbL,EG11275,ECK3663
b0220,ivy,G6104,ECK0221
b0220,ykfE,G6104,ECK0221
b1152,jayE,G6596,ECK1138
b1152,ymfP,G6596,ECK1138
b1732,katE,EG10509,ECK1730
b3942,katG,EG10511,ECK3934
b3137,kbaY,EG12768,ECK3125
b3137,yraC,EG12768,ECK3125
b3137,kba,EG12768,ECK3125
b3137,agaY,EG12768,ECK3125
b3132,kbaZ,G7631,ECK3120
b3132,yhaX,G7631,ECK3120
b3132,agaZ,G7631,ECK3120
b3617,kbl,EG10512,ECK3607
b2665,kbp,G7395,ECK2659
b2665,yzzM,G7395,ECK2659
b2665,ygaU,G7395,ECK2659
b1250,kch,EG11606,ECK1244
b3526,kdgK,EG12253,ECK3511
b3526,yhjI,EG12253,ECK3511
b1827,kdgR,G7003,ECK1826
b1827,yebP,G7003,ECK1826
b3909,kdgT,EG11869,ECK3902
b0698,kdpA,EG10513,ECK0686
b0698,kac,EG10513,ECK0686
b0697,kdpB,EG10514,ECK0685
b0697,kac,EG10514,ECK0685
b0696,kdpC,EG10515,ECK0684
b0696,kac,EG10515,ECK0684
b0695,kdpD,EG10516,ECK0683
b0695,kac,EG10516,ECK0683
b0694,kdpE,EG10517,ECK0682
b4513,kdpF,G0-10439,ECK0687
b1215,kdsA,EG10518,ECK1203
b0918,kdsB,EG10519,ECK0909
b3198,kdsC,G7663,ECK3187
b3198,yrbJ,G7663,ECK3187
b3198,yrbI,G7663,ECK3187
b3197,kdsD,G7662,ECK3186
b3197,yrbH,G7662,ECK3186
b2842,kduD,EG12361,ECK2840
b2842,yqeD,EG12361,ECK2840
b2842,ygeC,EG12361,ECK2840
b2843,kduI,G7463,ECK2841
b2843,yqeE,G7463,ECK2841
b3350,kefB,EG20110,ECK3338
b3350,trkB,EG20110,ECK3338
b0047,kefC,EG10521,ECK0048
b0047,trkC,EG10521,ECK0048
b0046,kefF,EG11568,ECK0047
b0046,yabF,EG11568,ECK0047
b3351,kefG,G7717,ECK3339
b3351,yheR,G7717,ECK3339
b2587,kgtP,EG10522,ECK2585
b2587,witA,EG10522,ECK2585
b1352,kilR,EG12155,ECK1350
b1352,ydaD,EG12155,ECK1350
b1352,kil,EG12155,ECK1350
b4331,kptA,G7928,ECK4322
b4331,yjiI,G7928,ECK4322
b3747,kup,EG11541,ECK3741
b3747,trkD,EG11541,ECK3741
b0342,lacA,EG10524,ECK0339
b0345,lacI,EG10525,ECK0342
b0343,lacY,EG10526,ECK0340
b0344,lacZ,EG10527,ECK0341
b4036,lamB,EG10528,ECK4028
b4036,malL,EG10528,ECK4028
b4036,malB,EG10528,ECK4028
b1279,lapA,G6637,ECK1274
b1279,yciS,G6637,ECK1274
b1280,lapB,EG12691,ECK1275
b1280,yciM,EG12691,ECK1275
b1192,ldcA,G6621,ECK1180
b1192,ycgQ,G6621,ECK1180
b0186,ldcC,G6094,ECK0185
b0186,ldc,G6094,ECK0185
b0186,ldcH,G6094,ECK0185
b1380,ldhA,G592,ECK1377
b1380,htpH,G592,ECK1377
b1380,hslF,G592,ECK1377
b1380,hslI,G592,ECK1377
b4419,ldrA,G0-9602,ECK1204
b4421,ldrB,G0-9605,ECK1206
b4423,ldrC,G0-9607,ECK1208
b4453,ldrD,G0-9041,ECK3524
b1990,ldtA,G7073,ECK1985
b1990,yzzT,G7073,ECK1985
b1990,yeeG,G7073,ECK1985
b1990,erfK,G7073,ECK1985
b0819,ldtB,G6422,ECK0809
b0819,ybiS,G6422,ECK0809
b1113,ldtC,G6571,ECK1099
b1113,ycfS,G6571,ECK1099
b0925,ldtD,EG11253,ECK0916
b0925,ycbB,EG11253,ECK0916
b1678,ldtE,G6904,ECK1674
b1678,ynhG,G6904,ECK1674
b2569,lepA,EG10529,ECK2567
b2568,lepB,EG10530,ECK2566
b2568,lep,EG10530,ECK2566
b0074,leuA,EG11226,ECK0076
b0073,leuB,EG11577,ECK0075
b0072,leuC,EG11576,ECK0074
b0071,leuD,EG11575,ECK0073
b1798,leuE,G6984,ECK1796
b1798,yeaS,G6984,ECK1796
b0075,leuL,EG11280,ECK0077
b0075,leuLP,EG11280,ECK0077
b0075,leulL,EG11280,ECK0077
b0075,leulLP,EG11280,ECK0077
b0075,leuIP,EG11280,ECK0077
b0076,leuO,EG10531,ECK0078
b4369,leuP,EG30047,ECK4360
b4369,leuV-beta,EG30047,ECK4360
b4369,leuVbeta,EG30047,ECK4360
b4370,leuQ,EG30048,ECK4361
b4370,leuVgamma,EG30048,ECK4361
b0642,leuS,EG10532,ECK0635
b0642,syl,EG10532,ECK0635
b3798,leuT,EG30049,ECK3791
b3174,leuU,EG30050,ECK3163
b4368,leuV,EG30051,ECK4359
b4368,leuValpha,EG30051,ECK4359
b0672,leuW,EG30052,ECK0660
b0672,feeB,EG30052,ECK0660
b4270,leuX,EG30053,ECK4263
b4270,Su-6,EG30053,ECK4263
b4270,supP,EG30053,ECK4263
b1909,leuZ,EG30054,ECK1908
b4043,lexA,EG10533,ECK4035
b4043,exrA,EG10533,ECK4035
b4043,spr,EG10533,ECK4035
b4043,tsl,EG10533,ECK4035
b4043,umuA,EG10533,ECK4035
b4358,lgoD,G7945,ECK4348
b4358,yjjN,G7945,ECK4348
b4357,lgoR,G7944,ECK4347
b4357,yjjM,G7944,ECK4347
b4356,lgoT,EG12587,ECK4346
b4356,yjiZ,EG12587,ECK4346
b4356,yjjL,EG12587,ECK4346
b2828,lgt,EG12128,ECK2824
b2828,umpA,EG12128,ECK2824
b2660,lhgO,EG12387,ECK2654
b2660,ygaF,EG12387,ECK2654
b1653,lhr,EG11548,ECK1649
b1653,rhlF,EG11548,ECK1649
b2411,ligA,EG10534,ECK2406
b2411,dnaL,EG10534,ECK2406
b2411,lig,EG10534,ECK2406
b2411,lop,EG10534,ECK2406
b2411,pdeC,EG10534,ECK2406
b3647,ligB,EG11334,ECK3637
b3647,yicF,EG11334,ECK3637
b0628,lipA,EG11306,ECK0621
b0628,lip,EG11306,ECK0621
b0630,lipB,EG11591,ECK0623
b0630,cde,EG11591,ECK0623
b0630,lip,EG11591,ECK0623
b1139,lit,EG10535,ECK1125
b3454,livF,EG10536,ECK3438
b3455,livG,EG10537,ECK3439
b3455,hrbD,EG10537,ECK3439
b3455,hrbC,EG10537,ECK3439
b3455,hrbB,EG10537,ECK3439
b3457,livH,EG10538,ECK3441
b3457,hrbD,EG10538,ECK3441
b3457,hrbC,EG10538,ECK3441
b3457,hrbB,EG10538,ECK3441
b3460,livJ,EG10539,ECK3444
b3460,hrbD,EG10539,ECK3444
b3460,hrbC,EG10539,ECK3444
b3460,hrbB,EG10539,ECK3444
b3458,livK,EG10540,ECK3442
b3458,hrbD,EG10540,ECK3442
b3458,hrbC,EG10540,ECK3442
b3458,hrbB,EG10540,ECK3442
b3456,livM,EG10541,ECK3440
b3605,lldD,EG11963,ECK3595
b3605,lct,EG11963,ECK3595
b3605,lctD,EG11963,ECK3595
b3603,lldP,EG11961,ECK3593
b3603,lct,EG11961,ECK3593
b3603,lctP,EG11961,ECK3593
b3604,lldR,EG11962,ECK3594
b3604,lct,EG11962,ECK3594
b3604,lctR,EG11962,ECK3594
b0657,lnt,EG10168,ECK0649
b0657,cutE,EG10168,ECK0649
b2936,loiP,EG11291,ECK2931
b2936,yggG,EG11291,ECK2931
b0891,lolA,G6465,ECK0882
b0891,yzzV,G6465,ECK0882
b0891,lplA,G6465,ECK0882
b1209,lolB,EG11293,ECK1197
b1209,hemM,EG11293,ECK1197
b1209,ychC,EG11293,ECK1197
b1116,lolC,G6573,ECK1102
b1116,ycfU,G6573,ECK1102
b1117,lolD,G6574,ECK1103
b1117,ycfV,G6574,ECK1103
b1118,lolE,G6575,ECK1104
b1118,ycfW,G6575,ECK1104
b1369,lomR_1,G6692,ECK1366
b1371,lomR_2,G6694,ECK1366
b0439,lon,EG10542,ECK0433
b0439,capR,EG10542,ECK0433
b0439,deg,EG10542,ECK0433
b0439,dir,EG10542,ECK0433
b0439,lopA,EG10542,ECK0433
b0439,muc,EG10542,ECK0433
b0222,lpcA,G6106,ECK0223
b0222,isn(H.i.),G6106,ECK0223
b0222,yafI,G6106,ECK0223
b0222,gmhA,G6106,ECK0223
b0222,tfrA,G6106,ECK0223
b0116,lpd,EG10543,ECK0115
b0116,dhl,EG10543,ECK0115
b0116,lpdA,EG10543,ECK0115
b4386,lplA,EG11796,ECK4378
b4386,yjjF,EG11796,ECK4378
b4386,slr,EG11796,ECK4378
b2835,lplT,EG12455,ECK2831
b2835,ygeD,EG12455,ECK2831
b3147,lpoA,G7642,ECK3135
b3147,yraM,G7642,ECK3135
b1105,lpoB,G6565,ECK1091
b1105,ycfM,G6565,ECK1091
b1677,lpp,EG10544,ECK1673
b1677,mlpA,EG10544,ECK1673
b3200,lptA,G7665,ECK3189
b3200,yhbN,G7665,ECK3189
b3201,lptB,EG11680,ECK3190
b3201,yhbG,EG11680,ECK3190
b3199,lptC,G7664,ECK3188
b3199,yrbK,G7664,ECK3188
b0054,lptD,EG11569,ECK0055
b0054,yabG,EG11569,ECK0055
b0054,ostA,EG11569,ECK0055
b0054,imp,EG11569,ECK0055
b0641,lptE,EG10855,ECK0634
b0641,rlpB,EG10855,ECK0634
b4261,lptF,G7888,ECK4254
b4261,yjgP,G7888,ECK4254
b4262,lptG,G7889,ECK4255
b4262,yjgQ,G7889,ECK4255
b0181,lpxA,EG10545,ECK0180
b0182,lpxB,EG10546,ECK0181
b0182,pgsB,EG10546,ECK0181
b0096,lpxC,EG10265,ECK0097
b0096,asmB,EG10265,ECK0097
b0096,envA,EG10265,ECK0097
b0179,lpxD,EG10316,ECK0178
b0179,omsA,EG10316,ECK0178
b0179,firA,EG10316,ECK0178
b0179,hlpA,EG10316,ECK0178
b0179,ssc,EG10316,ECK0178
b0524,lpxH,EG12666,ECK0517
b0524,ybbF,EG12666,ECK0517
b0915,lpxK,EG11409,ECK0906
b0915,ycaH,EG11409,ECK0906
b1054,lpxL,EG10464,ECK1039
b1054,htrB,EG10464,ECK1039
b1054,waaM,EG10464,ECK1039
b1855,lpxM,EG10614,ECK1856
b1855,mlt,EG10614,ECK1856
b1855,waaN,EG10614,ECK1856
b1855,msbB,EG10614,ECK1856
b2378,lpxP,G7241,ECK2374
b2378,ddg,G7241,ECK2374
b2174,lpxT,G7146,ECK2168
b2174,yeiU,G7146,ECK2168
b2289,lrhA,EG12123,ECK2283
b2289,genR,EG12123,ECK2283
b0889,lrp,EG10547,ECK0880
b0889,rblA,EG10547,ECK0880
b0889,oppI,EG10547,ECK0880
b0889,mbf,EG10547,ECK0880
b0889,lstR,EG10547,ECK0880
b0889,alsB,EG10547,ECK0880
b0889,ihb,EG10547,ECK0880
b0889,livR,EG10547,ECK0880
b0889,lrs,EG10547,ECK0880
b0889,lss,EG10547,ECK0880
b0027,lspA,EG10548,ECK0028
b0027,lsp,EG10548,ECK0028
b1513,lsrA,G6800,ECK1506
b1513,ego,G6800,ECK1506
b1513,ydeX,G6800,ECK1506
b1516,lsrB,G6803,ECK1509
b1516,yneA,G6803,ECK1509
b1514,lsrC,G6801,ECK1507
b1514,ydeY,G6801,ECK1507
b1515,lsrD,G6802,ECK1508
b1515,ydeZ,G6802,ECK1508
b1517,lsrF,G6804,ECK1510
b1517,yneB,G6804,ECK1510
b1518,lsrG,G6805,ECK1511
b1518,yneC,G6805,ECK1511
b1511,lsrK,G6798,ECK1504
b1511,ydeV,G6798,ECK1504
b1512,lsrR,G6799,ECK1505
b1512,ydeW,G6799,ECK1505
b0870,ltaE,G6455,ECK0861
b0870,ltaA,G6455,ECK0861
b0870,ybjU,G6455,ECK0861
b2687,luxS,EG12712,ECK2681
b2687,ygaG,EG12712,ECK2681
b2838,lysA,EG10549,ECK2836
b4024,lysC,EG10550,ECK4016
b4024,apk,EG10550,ECK4016
b0874,lysO,G6458,ECK0865
b0874,ybjE,G6458,ECK0865
b2156,lysP,EG11337,ECK2149
b2156,cadR,EG11337,ECK2149
b0749,lysQ,G6392,ECK0738
b2839,lysR,EG10551,ECK2837
b2890,lysS,EG10552,ECK2885
b2890,asuD,EG10552,ECK2885
b2890,herC,EG10552,ECK2885
b0743,lysT,EG30055,ECK0732
b0743,supL,EG30055,ECK0732
b0743,supG,EG30055,ECK0732
b0743,sua,EG30055,ECK0732
b0743,lysTalpha,EG30055,ECK0732
b0743,Su[beta],EG30055,ECK0732
b4129,lysU,EG10553,ECK4123
b2404,lysV,EG30056,ECK2398
b2404,supN,EG30056,ECK2398
b0745,lysW,EG30057,ECK0734
b0745,lysT-beta,EG30057,ECK0734
b0745,lysTbeta,EG30057,ECK0734
b0745,su,EG30057,ECK0734
b0747,lysY,G6390,ECK0736
b0747,lysTg,G6390,ECK0736
b0747,lysTgamma,G6390,ECK0736
b0748,lysZ,G6391,ECK0737
b3580,lyxK,EG12284,ECK3569
b3580,lyx,EG12284,ECK3569
b3580,xylK,EG12284,ECK3569
b3580,sgbK,EG12284,ECK3569
b3580,yiaP,EG12284,ECK3569
b0459,maa,G58,ECK0453
b0459,ylaD,G58,ECK0453
b0878,macA,G6461,ECK0869
b0878,ybjY,G6461,ECK0869
b0879,macB,G6462,ECK0870
b0879,ybjZ,G6462,ECK0870
b1479,maeA,EG10948,ECK1473
b1479,sfcA,EG10948,ECK1473
b2463,maeB,G7293,ECK2458
b2463,ypfF,G7293,ECK2458
b0394,mak,EG11288,ECK0389
b0394,yajF,EG11288,ECK0389
b4034,malE,EG10554,ECK4026
b4033,malF,EG10555,ECK4025
b4032,malG,EG10556,ECK4024
b1620,malI,EG10557,ECK1615
b4035,malK,EG10558,ECK4027
b4035,malB,EG10558,ECK4027
b4037,malM,EG10559,ECK4029
b4037,molA,EG10559,ECK4029
b3417,malP,EG10560,ECK3404
b3417,malA,EG10560,ECK3404
b3417,blu,EG10560,ECK3404
b3416,malQ,EG10561,ECK3403
b3416,malA,EG10561,ECK3403
b3571,malS,EG11316,ECK3560
b3418,malT,EG10562,ECK3405
b3418,malA,EG10562,ECK3405
b1621,malX,EG10563,ECK1616
b1622,malY,EG10564,ECK1617
b0403,malZ,EG10565,ECK0397
b1613,manA,EG10566,ECK1608
b1613,pmi,EG10566,ECK1608
b1817,manX,EG10567,ECK1815
b1817,gptB,EG10567,ECK1815
b1817,mpt,EG10567,ECK1815
b1817,ptsL,EG10567,ECK1815
b1817,ptsM,EG10567,ECK1815
b1817,ptsX,EG10567,ECK1815
b1818,manY,EG10568,ECK1816
b1818,pel,EG10568,ECK1816
b1818,ptsM,EG10568,ECK1816
b1818,ptsP,EG10568,ECK1816
b1818,ptsX,EG10568,ECK1816
b1819,manZ,EG10569,ECK1817
b1819,gptB,EG10569,ECK1817
b1819,mpt,EG10569,ECK1817
b1819,ptsM,EG10569,ECK1817
b1819,ptsX,EG10569,ECK1817
b3764,maoP,EG11450,ECK3757
b3764,yifE,EG11450,ECK3757
b0168,map,EG10570,ECK0166
b1531,marA,EG11434,ECK1524
b1531,norB,EG11434,ECK1524
b1531,inaR,EG11434,ECK1524
b1531,cfxB,EG11434,ECK1524
b1531,nfxC,EG11434,ECK1524
b1531,soxQ,EG11434,ECK1524
b1532,marB,EG11599,ECK1525
b1529,marC,EG11637,ECK1522
b1529,ydeC,EG11637,ECK1522
b1529,ydeB,EG11637,ECK1522
b1530,marR,EG11435,ECK1523
b1530,cfxB,EG11435,ECK1523
b1530,inaR,EG11435,ECK1523
b1530,soxQ,EG11435,ECK1523
b0956,matP,EG12855,ECK0947
b0956,ycbG,EG12855,ECK0947
b2783,mazE,EG10571,ECK2777
b2783,chpAI,EG10571,ECK2777
b2783,chpR,EG10571,ECK2777
b2782,mazF,EG11249,ECK2776
b2782,chpAK,EG11249,ECK2776
b2782,chpA,EG11249,ECK2776
b2781,mazG,EG10572,ECK2775
b0012,mbiA,EG11509,ECK0012
b0012,htpY,EG11509,ECK0012
b0012,htgA,EG11509,ECK0012
b4426,mcaS,G0-8899,ECK1336
b4426,IS061,G0-8899,ECK1336
b4426,isrA,G0-8899,ECK1336
b0806,mcbA,G6415,ECK0795
b0806,ybiM,G6415,ECK0795
