TF	Gene	FC
soxR	ycaI	-0.86007062314542
soxR	ycaK	1.383770863831167
soxR	ycaL	-1.3682184055390794
soxR	ycaN	1.1055941378173613
soxR	ycbC	-2.1830846290801045
soxR	ycbJ	-1.8689218521266242
soxR	yccA	-1.212672571711244
soxR	yccE	2.0911369699307656
soxR	yccM	-0.9901646636993151
soxR	yccS	1.132449284536734
soxR	ycdY	0.7771964391691588
soxR	yceA	1.8705823079459312
soxR	yceF	-0.7637078931750736
soxR	yceI	2.306581528739422
soxR	yceO	3.162969637487647
soxR	ycfJ	-1.2688704005934603
soxR	ycfS	0.7643067655786036
soxR	ycfZ	1.1316784312561783
soxR	ycgG	1.2250400171447506
soxR	ycgH_1	1.256438445103861
soxR	ycgJ	0.9029537883283867
soxR	ycgX	2.88525621991429
soxR	ycgZ	1.723981523244319
soxR	ychG_2	1.6241797032640912
soxR	yciE	2.479238193867459
soxR	yciF	1.847813709198797
soxR	yciG	1.2456716320474772
soxR	yciK	-0.8586636102868326
soxR	yciO	-0.4308409495548835
soxR	yciQ	0.9455645647873592
soxR	yciS	1.4320060286844711
soxR	ycjD	1.125674448565774
soxR	ycjG	-0.5123970722057205
soxR	ycjM	1.0841401424331991
soxR	ycjN	-3.204993247032646
soxR	ycjP	-1.5880523792680545
soxR	ycjU	-1.18095300586877
soxR	ycjY	-0.9602884470820845
soxR	ycjZ	0.9685933679525034
soxR	ydaN	1.3387534849983664
soxR	ydaS	1.5585525152324402
soxR	ydaV	-1.5760590504451164
soxR	ydbA_1	1.4019941147379085
soxR	ydbD	-1.2704949060336315
soxR	ydbK	2.3486259792285065
soxR	ydcF	1.039525197823929
soxR	ydcI	2.3711686035428454
soxR	ydcL	-0.9871322354104919
soxR	ydcW	-0.8568892680514422
soxR	ydcX	4.239300468183295
soxR	yddA	1.3194757937355799
soxR	yddB	2.2407946579624194
soxR	ydeK	-1.9340636696340265
soxR	ydeM	1.7013003514671758
soxR	ydeO	1.766684151671611
soxR	ydeP	1.174453690405529
soxR	ydeT	1.0191273887240389
soxR	ydfA	2.559457341246284
soxR	ydfE	1.1844697752720101
soxR	ydfO	1.2768534371908813
soxR	ydfR	1.2906536933728958
soxR	ydfZ	-4.8368228450012865
soxR	ydgJ	0.4327881107814129
soxR	ydhI	1.2339282855258695
soxR	ydhJ	0.9589669436201702
soxR	ydhP	1.18178603363007
soxR	ydhQ	1.052716020441805
soxR	ydhZ	0.693626389713184
soxR	ydiE	2.8061862506182
soxR	ydiI	0.17720942136497708
soxR	ydiJ	-1.0514729113089547
soxR	ydiP	2.4472895269699757
soxR	ydiR	-0.9618480316518229
soxR	ydiT	-0.8477368842730151
soxR	ydiU	1.377025008242664
soxR	ydiZ	0.9774473986152685
soxR	ydjA	0.4727655192878846
soxR	ydjF	2.0355374504450965
soxR	ydjM	-1.2003422947576778
soxR	ydjX	-2.9231185420375922
soxR	ydjY	-2.132015363501505
soxR	ydjZ	-1.0062108572370656
soxR	yeaC	-0.30372098714146994
soxR	yeaE	0.7081711473788257
soxR	yeaH	1.132976805143403
soxR	yeaI	-0.4279272715133926
soxR	yeaJ	2.519087888229466
soxR	yeaM	1.040999856577674
soxR	yeaP	1.330805515990772
soxR	yeaQ	1.5160666122651163
soxR	yeaR	6.723821951862815
soxR	yeaV	-2.7658907513353146
soxR	yeaX	-1.529891625453314
soxR	yebB	-1.8972406605934624
soxR	yebF	1.3236681998021442
soxR	yebO	2.089375509396643
soxR	yebT	1.1646307873392692
soxR	yebV	1.6269163682822383
soxR	yebW	1.6059937091988299
soxR	yebY	1.5885581800197794
soxR	yebZ	-0.48774188427300036
soxR	yecH	-2.458775860863843
soxR	yecM	-0.7049726409495829
soxR	yedA	1.3543879525222664
soxR	yedE	1.37109740850644
soxR	yedK	-0.8470106775470119
soxR	yedL	2.125768763600396
soxR	yedQ	0.6117891790306933
soxR	yedR	0.6141058259149439
soxR	yedS_2	1.7864708813056343
soxR	yedV	2.657146997032654
soxR	yedX	-5.712116544086468
soxR	yedY	-2.621600994614798
soxR	yedZ	-4.126127346092988
soxR	yeeA	-0.8515656874382156
soxR	yeeD	-1.0258283382789468
soxR	yeeN	1.6304431305638465
soxR	yeeO	0.9216640652819276
soxR	yeeR	-0.06708463267692996
soxR	yeeT	-1.8295761610286885
soxR	yeeZ	0.7911748862512281
soxR	yegH	-1.1083123491592604
soxR	yegI	-2.0715835351137395
soxR	yegK	-2.716604276953508
soxR	yegR	1.938288789317505
soxR	yegS	-1.1600577992087284
soxR	yegU	-0.9294262215628253
soxR	yegX	1.1207437240356528
soxR	yehB	-1.4751114540059236
soxR	yehD	-0.6074439855588457
soxR	yehE	-0.9961917408506462
soxR	yehL	-1.2358838421991327
soxR	yehM	-1.0333740158259115
soxR	yehP	-2.544987922452998
soxR	yehQ	-1.7034439564787336
soxR	yehS	0.8447476508407679
soxR	yehX	-1.180964460929788
soxR	yeiB	1.2365413484998269
soxR	yeiG	0.6794238180019322
soxR	yeiM	-1.0184755489613844
soxR	yejA	0.708756592482688
soxR	yejG	1.865096410484687
soxR	yejK	-0.8496552239649383
soxR	yfaD	-2.134757734915904
soxR	yfaL	-1.1023525964391818
soxR	yfaQ	0.9419856488625049
soxR	yfaS_1	-2.468450875370928
soxR	yfaT	-1.1868863251236568
soxR	yfaX	-1.1424839126277526
soxR	yfbO	2.7953400363996166
soxR	yfbP	1.445537444840099
soxR	yfbS	0.9823431849653912
soxR	yfbT	-0.45519884767557706
soxR	yfbV	0.5748034322452931
soxR	yfcA	-1.231001325420392
soxR	yfcE	-0.6874355143422068
soxR	yfcI	-1.7274718529508801
soxR	yfcZ	1.3373860731948817
soxR	yfdN	-0.9481208644906083
soxR	yfdO	-3.0617612822288076
soxR	yfdQ	1.9010808735339773
soxR	yfdT	1.190990438180041
soxR	yfeH	-0.8111729871414575
soxR	yfeW	-2.1849767886580866
soxR	yfeZ	0.807022749752706
soxR	yffN	1.0731965974282813
soxR	yffQ	1.702365567490926
soxR	yffR	-0.20532863501484044
soxR	yfgM	0.6428070969337591
soxR	yfhG	-0.44246756676558974
soxR	yfhR	-1.1187753026706049
soxR	yfiP	0.7066203808110596
soxR	yfjD	-0.4078447477744618
soxR	yfjH	2.6740368654797226
soxR	yfjI	2.458393949225176
soxR	yfjK	1.41999535113749
soxR	yfjL	0.885595591823308
soxR	yfjM	1.6618728259149629
soxR	yfjT	1.0899560909990065
soxR	yfjW	2.970048622024412
soxR	ygaC	-1.1427796241345254
soxR	ygaM	1.4207950544016175
soxR	ygaU	-1.6112701186943639
soxR	ygaX	1.1739818397626247
soxR	ygaZ	-0.35356781404546744
soxR	ygbE	2.113390850642923
soxR	ygbK	1.0117642828882385
soxR	ygbL	-1.4576152439828716
soxR	ygbN	-1.016866228156933
soxR	ygcE	0.9239186498516361
soxR	ygcO	-0.9120694757665717
soxR	ygcP	2.052292352126617
soxR	ygcQ	-1.558095029673574
soxR	ygcS	-1.9821641790306668
soxR	ygcU	-2.6348185085394094
soxR	ygdG	1.5481934338938268
soxR	ygeA	0.8384786696340374
soxR	ygeN	1.7291087606330209
soxR	ygeO	2.754875739578915
soxR	ygeP	3.653974218265762
soxR	ygfI	1.2610182228816338
soxR	ygfT	-1.0024592828882355
soxR	ygfZ	0.7079253610287051
soxR	yggC	1.1267708209693295
soxR	yggL	0.5783142729970212
soxR	yggM	1.728322652324421
soxR	yggP	2.3479756063303605
soxR	yggS	-1.4610517853610503
soxR	yghE	-1.285449760138458
soxR	yghO	-1.5945091641938962
soxR	yghQ	-1.271677002967361
soxR	yghW	1.1562771870425452
soxR	ygiD	0.939434668644906
soxR	ygiW	1.125550079129571
soxR	ygiZ	1.7462334075173036
soxR	ygjH	-1.4002098714144564
soxR	ygjJ	-1.9625945199943544
soxR	ygjK	-2.2008092939334087
soxR	ygjV	1.1879432519782593
soxR	yhaH	0.7423056577646108
soxR	yhaK	0.9855823145400544
soxR	yhbP	-0.4909744246620494
soxR	yhbT	-0.899150375865462
soxR	yhbU	-1.3298129080118688
soxR	yhbV	-1.0390121661721006
soxR	yhbW	-1.322384873887217
soxR	yhcB	1.0916161918892175
soxR	yhcN	1.8137575074184114
soxR	yhdH	-0.6415724035608363
soxR	yheO	-0.3831820375865753
soxR	yheT	-1.104806185295093
soxR	yhfA	0.6980432805802851
soxR	yhfL	1.4755275469831814
soxR	yhfS	-1.6120717903066204
soxR	yhfZ	0.9211107418397528
soxR	yhgF	-1.0370359643916842
soxR	yhgN	1.1308186416089832
soxR	yhhH	1.8593365835806195
soxR	yhhJ	-1.0891336696340366
soxR	yhhL	1.395788918562479
soxR	yhhS	1.9080144230135188
soxR	yhhZ	2.3946559970573733
soxR	yhiJ	1.3533553026706477
soxR	yhjB	0.5219168710847569
soxR	yhjE	0.16532392185952993
soxR	yhjH	1.5575501384767563
soxR	yhjK	-0.5563779376854736
soxR	yhjR	1.02278609297724
soxR	yhjX	1.2306662782723377
soxR	yhjY	-1.0553167507418415
soxR	yiaN	2.5877974576327025
soxR	yiaO	-1.7376899228486735
soxR	yiaT	1.126103290471465
soxR	yibA	3.8747824253214547
soxR	yibG	2.5860637932739707
soxR	yicC	0.6240341246290555
soxR	yicO	-3.0921730600537036
soxR	yidB	-0.7844899802176233
soxR	yidG	2.066017034289485
soxR	yidK	-1.3325848531157423
soxR	yidR	1.1795232970656244
soxR	yidZ	1.317984042202436
soxR	yieP	0.8582575173096014
soxR	yigE	-0.8530895351137167
soxR	yigF	2.697164080778114
soxR	yigG	1.5650458427794365
soxR	yigI	2.154979137487648
soxR	yigL	-1.2168983521266028
soxR	yigP	-1.2795181371579478
soxR	yihF	-1.0205047201120878
soxR	yihL	1.3446791444114734
soxR	yihO	2.050035113748765
soxR	yihP	-2.3061291117705167
soxR	yihQ	-1.8931859784372094
soxR	yihY	1.4060810501154108
soxR	yiiF	1.0065294856577607
soxR	yiiG	2.0486702495878646
soxR	yiiR	0.9646834619189079
soxR	yiiS	1.0125340158259188
soxR	yjaZ	0.9996686844708282
soxR	yjbF	-1.8221740158258881
soxR	yjbL	-0.8095642215628134
soxR	yjbQ	1.4938269831850022
soxR	yjcB	1.3325104451038259
soxR	yjcH	0.1773174737487837
soxR	yjcS	-2.7055190046818276
soxR	yjcZ	-1.401059153313519
soxR	yjdI	-1.646315568743816
soxR	yjdK	2.747307547035936
soxR	yjdM	0.8451464292779622
soxR	yjeJ	0.9188428585558484
soxR	yjeO	0.943322779426321
soxR	yjfI	1.7836966181997855
soxR	yjfJ	-1.6807316544015742
soxR	yjfL	1.2479287418397602
soxR	yjgL	4.507695217606334
soxR	yjgN	2.0441891093966347
soxR	yjgZ	-2.3443345281899215
soxR	yjhB	1.989726042532146
soxR	yjhE	2.9275243334058616
soxR	yjhG	0.47824632047478133
soxR	yjiA	-0.8825440999010956
soxR	yjiG	-0.23791106824930086
soxR	yjiH	-3.1748491773821184
soxR	yjiJ	1.271102542037557
soxR	yjiM	-2.7969008006374407
soxR	yjiP	1.7115653082756401
soxR	yjiR	1.5441637042532088
soxR	yjiY	-1.8548736168809874
soxR	yjjG	1.2794715331354996
soxR	yjjI	-1.387280917408505
soxR	yjjL	0.5289579327398704
soxR	yjjM	1.2499493147378935
soxR	ykfC	-0.9547417441477185
soxR	ykfF	-1.5736250667655782
soxR	ykfG	-2.2126047936036923
soxR	ykfJ	-1.9398843511375121
soxR	ykgA	2.3530095016485286
soxR	ykgB	-1.0723082987141268
soxR	ykgC	-1.23463942631057
soxR	ykgL	2.2774806088031787
soxR	ykgM	1.029280206923847
soxR	ykiB	0.6726028110781441
soxR	ylaB	1.9012603626772069
soxR	ylaC	1.8397348565776541
soxR	ylbG	1.716065113748743
soxR	ylbH	2.2688041732937863
soxR	yliE	2.4014065974283065
soxR	yliL	-2.030097584569723
soxR	ymcE	-1.9143221454006198
soxR	ymdC	0.9731058193207917
soxR	ymfD	2.6936766577645876
soxR	ymfE	2.4608047807635876
soxR	ymfI	1.4749207171117718
soxR	ymfK	-0.031221335311615306
soxR	ymfN	-1.9413859916913818
soxR	ymfT	1.445273788328374
soxR	ymgA	1.3427798516320317
soxR	ymgC	1.314946690240684
soxR	ymgD	-1.899532754698346
soxR	ymgE	-1.3083790405538815
soxR	ymgG	-1.596851617210711
soxR	ynaA	1.6442361503461846
soxR	ynaE	3.470502314540065
soxR	ynaI	-1.3443260534124573
soxR	ynaK	-1.415538476755727
soxR	ynbD	-0.3567545796241234
soxR	yncD	1.9039647279920917
soxR	yncE	4.244522882184859
soxR	yneF	0.7090995054401468
soxR	yneK	1.1525245077151292
soxR	yneL	-1.9581307823936864
soxR	ynfE	-2.7786061904762
soxR	ynfF	-3.445802404797237
soxR	ynfG	-3.154909385332758
soxR	ynfH	-2.0162074365314724
soxR	ynfK	-1.8111653783382788
soxR	ynfM	1.5047939268051422
soxR	ynhG	1.2441546587537342
soxR	yniA	-0.5038205275304684
soxR	ynjB	-1.0306019584569528
soxR	ynjC	-1.5975312166172415
soxR	ynjE	-2.4574146639902295
soxR	yoaA	-1.2215227101879211
soxR	yoaG	5.985826892845357
soxR	yoaH	0.7757498417408559
soxR	yoaI	-1.3730865412264994
soxR	yobB	-0.8132999406528034
soxR	yodB	1.3779056399604435
soxR	yodC	-0.32840725024727685
soxR	yodD	1.5863781008902205
soxR	yohC	1.7874024727992124
soxR	yohF	-1.0519845450049348
soxR	yohH	-3.391256830860518
soxR	yojI	1.503187566765562
soxR	ypdA	-0.880182512364029
soxR	ypdB	-0.5247989910979349
soxR	ypdC	0.5394015405539012
soxR	ypdI	1.295313518496528
soxR	yphC	-1.6963864419386687
soxR	yphD	-0.7464489548302042
soxR	yphG	-1.5662523719030592
soxR	ypjD	0.8248290385756732
soxR	ypjF	1.3479723452027645
soxR	yqcE	-1.167736938476767
soxR	yqeA	0.7297396439169148
soxR	yqeB	-1.1990408572370652
soxR	yqeC	-1.6168112497527107
soxR	yqeF	1.0162777151335254
soxR	yqeI	2.4474654826904105
soxR	yqeJ	4.312134250906689
soxR	yqfA	2.1638999703264012
soxR	yqfE	-1.5208789366963722
soxR	yqgC	0.8415906132542004
soxR	yqiB	-0.7232785789647114
soxR	yqiH	1.4232044020771557
soxR	yqiK	-1.7780677472799282
soxR	yqjC	1.4617049258160382
soxR	yqjD	1.0976947746220314
soxR	yqjE	-1.7087212710187805
soxR	yqjF	1.0711181602374005
soxR	yqjH	1.9866903175074277
soxR	yraJ	2.9700478485987483
soxR	yraK	1.1671938981206718
soxR	yrbG	-1.419201798549296
soxR	yrfF	0.9995974629080164
soxR	yrhB	1.2347328832838942
soxR	ysaA	-0.6087550642927972
soxR	ytfE	3.623539591163868
soxR	ytfK	2.746481721068256
soxR	ytjB	-0.7970574431256332
soxR	zapA	0.3371153264095428
soxR	zinT	-5.308484584569657
soxR	zntA	-1.6708008110781525
soxR	znuA	-1.2177307484339177
soxR	znuC	-1.774412077151359
soxR	zraP	-0.9500929277942722
soxR	zur	-1.4542907359050434
soxS	aceA	-2.290416181998051
soxS	aceK	0.9627893570722268
soxS	ackA	-0.6109738443785021
soxS	acnA	1.7866163699307656
soxS	acnB	-1.826414253214657
soxS	acs	-2.220158595450047
soxS	adhP	1.3379352176063248
soxS	ahpC	0.19274629080114813
soxS	aidB	0.19557838773490488
soxS	aldA	-1.9222807121661747
soxS	appY	-0.5972357774480526
soxS	arcA	-2.236067576656771
soxS	argT	2.645316144906049
soxS	ariR	2.0576884341576096
soxS	astD	1.203105084075185
soxS	b3004	1.7055751434223403
soxS	betB	1.4737805275304705
soxS	betI	-1.2714570425321412
soxS	bolA	1.1135381008901977
soxS	bssR	-0.9902637289811856
soxS	btuE	1.1686612660731974
soxS	cirA	3.6092195400593408
soxS	crr	-0.26236922848655553
soxS	csgE	1.790405806132557
soxS	curA	1.3806542631058232
soxS	cusA	-2.6265310385756697
soxS	cydA	2.709977814045546
soxS	cyoA	1.669504197823953
soxS	cyoB	1.0147589329871438
soxS	cyoC	1.449429052423333
soxS	cyoD	1.055662105588527
soxS	cyoE	-2.1237542729970484
soxS	dadA	2.583512225519315
soxS	dadX	1.58211151335313
soxS	dld	-0.03540949554894013
soxS	dmsA	-1.5506497045004939
soxS	dmsB	-1.2049195631388259
soxS	dps	-1.0497287873392835
soxS	efeO	2.01668562479394
soxS	efeU_2	2.066461602373889
soxS	eno	1.1922605670953275
soxS	entA	1.9672871389713276
soxS	entB	2.778450022255167
soxS	entC	2.5385342334322476
soxS	entD	3.136646636993083
soxS	entE	2.908199502143099
soxS	entF	3.6760855341246055
soxS	entH	2.990100098911976
soxS	entS	0.8428832987141579
soxS	exbB	1.2571934817012986
soxS	exbD	-2.927597428288813
soxS	fadD	0.9878648615232342
soxS	fadJ	0.9090275469831788
soxS	fecA	0.9847866765578619
soxS	fepA	3.856197207385406
soxS	fepD	0.5183860731948293
soxS	fhuA	-1.229347972304673
soxS	fhuE	2.3538405390702413
soxS	fhuF	1.791599675239022
soxS	fimA	1.6902026706231528
soxS	fimF	0.7572860534124679
soxS	fiu	3.873234029673598
soxS	flu	2.7097925420375626
soxS	fnr	-1.891903531157289
soxS	focA	1.7378323639960627
soxS	folE	0.9493192911308928
soxS	folX	0.9414339366963418
soxS	frdA	-1.5420086449060055
soxS	frdD	-1.2516010138476394
soxS	ftnA	2.594910959446091
soxS	fumA	-1.4354209535113582
soxS	fumC	-0.20520626772172582
soxS	fusA	0.2617240059346564
soxS	gapA	0.9218783283878089
soxS	glcB	1.5112690207715378
soxS	glcC	-1.1449498252555481
soxS	glgS	2.915272591493604
soxS	gltB	-0.5766240059347165
soxS	gltI	0.8841577744806877
soxS	gmr	0.7955671909000905
soxS	gpmM	1.1392291196834536
soxS	gstA	0.7748818496537915
soxS	gyrA	-0.28079386745799795
soxS	hchA	-1.3327265479722783
soxS	hcr	-0.32694087042533315
soxS	hisD	1.034783916913991
soxS	hscA	-0.8777624233432171
soxS	hscB	-0.7879232245301715
soxS	hyaA	3.447267982195866
soxS	hyaC	2.815877082096935
soxS	hyaD	2.9426691543027044
soxS	hybA	-2.1998817606330285
soxS	hybB	-2.599517616221562
soxS	hybO	1.8014637586547817
soxS	hycA	3.6985906627101572
soxS	hypB	1.857381933728949
soxS	hypD	1.478858466864505
soxS	icd	1.9166487586547718
soxS	ilvB	-0.20174629080115203
soxS	ilvC	-0.05509679525222033
soxS	infC	-0.19329584569729796
soxS	iscR	2.2141340059347545
soxS	kdsA	0.8466436646883579
soxS	kefB	-0.6153601978239536
soxS	kgtP	0.7838428058028398
soxS	lepB	-0.3310677546983172
soxS	leuA	-0.10877982195843217
soxS	leuB	-0.07218902077159939
soxS	leuC	0.01242982195845066
soxS	leuD	-0.2050495548960889
soxS	leuO	0.3691345400593935
soxS	lhgO	1.858340197823937
soxS	lpd	1.2102035212660613
soxS	map	-0.7900287240356185
soxS	mdh	0.7368809066930316
soxS	mglA	-1.3742865479722939
soxS	mhpR	1.5938499142762712
soxS	mlrA	1.4854081404550197
soxS	mnmG	-0.6092500296736176
soxS	mntH	2.8110017804154266
soxS	mqsA	1.2519066617211312
soxS	mrp	-1.08312181008899
soxS	msyB	1.9454006330365683
soxS	narZ	1.1049306824925784
soxS	ndk	-0.049376845944640646
soxS	nikC	-0.6312616221562792
soxS	nirB	1.8282912660731858
soxS	nrdA	-1.207346360039553
soxS	nrdE	3.7658235311572827
soxS	nrdF	2.9024096719419794
soxS	nrdH	1.9258162766709221
soxS	nrdI	1.854785144658736
soxS	nuoF	-1.0589495746785946
soxS	nuoK	-1.0965900692383581
soxS	ompR	0.6763242433235384
soxS	oppB	-2.205780955489635
soxS	oppC	-2.525562235410515
soxS	oppD	-2.100207289812051
soxS	osmB	2.056794619188926
soxS	osmC	1.527843300362709
soxS	osmY	2.891977657199361
soxS	oxyR	-1.391960979228502
soxS	panB	0.6020379327398793
soxS	pepB	-0.7191593966370196
soxS	pflA	-0.43438135839104436
soxS	pgl	0.036114124629030186
soxS	phoH	0.885260911041055
soxS	poxB	2.52406708209692
soxS	proX	-1.0513563996043418
soxS	psiF	2.0192851038575936
soxS	putA	1.8891474431256006
soxS	puuA	-1.0777041411144057
soxS	puuB	1.59210551928782
soxS	puuC	2.1526998714144367
soxS	puuD	-1.5082619188921775
soxS	puuP	1.4078003758654702
soxS	puuR	-1.4897178041543144
soxS	pykA	-0.35071446092977043
soxS	pyrD	0.8694988526211684
soxS	rnlB	0.9177064688427441
soxS	rplM	0.2851871513352897
soxS	rplO	0.08612397626114543
soxS	rrsH	0.15004183976256336
soxS	rsd	-1.3800124233432154
soxS	sdhA	0.015340314869794073
soxS	sdhB	0.07023395647873931
soxS	sdhC	1.397144807121675
soxS	sdhD	1.9981059149357314
soxS	sodA	1.7120431030097332
soxS	sodB	-3.5725594510385914
soxS	sodC	2.310695509396612
soxS	soxS	2.8055984811968457
soxS	sra	1.7571692284866298
soxS	sstT	-1.667736953511384
soxS	sthA	1.0023502654137892
soxS	sucA	-0.606116714144429
soxS	sucB	-0.08402062809099113
soxS	sucC	-0.029971332838760745
soxS	sucD	-2.207561760633018
soxS	sufA	2.4351005697329526
soxS	sufB	3.291035349159229
soxS	sufE	-1.2108926904055517
soxS	sufS	3.113348733926806
soxS	thiD	0.7030505242334222
soxS	thiM	0.7537304451038906
soxS	tktA	-1.009690316518265
soxS	tonB	-0.17861989614241214
soxS	torS	-1.0936572601384484
soxS	treA	1.60039803165186
soxS	ugpB	1.793144569732961
soxS	ugpC	0.9886811869436425
soxS	ugpE	2.183576973293774
soxS	uxaB	1.2175855192878124
soxS	vsr	-0.4455304549950565
soxS	waaC	-0.3314834817013068
soxS	yahK	0.9817440850642907
soxS	ybaN	1.5398966844708022
soxS	ybcW	2.5965717546983402
soxS	ybiI	2.2243989871414303
soxS	ybiX	3.2832150049456255
soxS	ybjG	-0.8378669732937993
soxS	ybjM	1.4202344807121472
soxS	ybjX	-1.5993459808770407
soxS	ycbJ	1.785957279920889
soxS	yccM	-0.886028249258163
soxS	yceA	0.6562662644246652
soxS	yceI	2.3731646488625078
soxS	ydcI	-1.853134085064295
soxS	ydcL	1.093005776458984
soxS	yddB	1.9250494303659567
soxS	ydfZ	-2.5893763091705404
soxS	ydiE	2.7994600989119602
soxS	ydjA	-0.4727655192878846
soxS	ydjX	3.1034366567754743
soxS	ydjY	2.1402173837784755
soxS	ydjZ	2.072358367952531
soxS	yeaH	1.8871621562809127
soxS	yeaQ	1.471603511374873
soxS	yebF	-1.276301800197798
soxS	yebV	1.5631577777777743
soxS	yecH	-1.6525822721492296
soxS	yedX	-2.720677250247288
soxS	yedY	-0.41543993076160346
soxS	yedZ	-1.5934448648203217
soxS	yeeD	1.0258283382789468
soxS	yeeR	2.2511942581602313
soxS	yegP	2.2998736003956566
soxS	yehD	-1.5580856886251144
soxS	yehE	2.010628298714143
soxS	yejG	2.3878305539070217
soxS	yfcG	1.4783755786349895
soxS	yfjU	0.9513631651829981
soxS	ygaM	1.8456538180020248
soxS	yghX_2	1.8970921167161228
soxS	yhbU	1.2781919485657793
soxS	yhbV	-1.1406286696340198
soxS	yhcO	2.4261625816023793
soxS	yhdH	0.6415724035608363
soxS	yheO	-0.3831820375865753
soxS	yhhA	0.10566175074182027
soxS	yhjD	1.7812452621166965
soxS	yjiH	3.166426607319491
soxS	yjiM	-0.9480006033630257
soxS	yjjI	-2.0956163897131486
soxS	ykgC	1.3510989515331184
soxS	ymgD	1.9323580662710507
soxS	yncE	3.07891380019783
soxS	ynfE	2.769609449390065
soxS	ynfF	3.1548496538081086
soxS	ynfG	2.8651735657764457
soxS	ynfK	-1.0435017725024676
soxS	ynhG	1.584740558852646
soxS	yniA	1.2421835311572185
soxS	ynjE	-0.9543797626112912
soxS	ynjH	0.6538896636992968
soxS	yodD	1.9845920178041583
soxS	yohF	1.2639405192878326
soxS	yqjC	1.504580454995061
soxS	yqjD	0.07385519782390748
soxS	yqjH	-1.5685366023738796
soxS	zinT	5.308484584569657
soxS	zraP	0.9474070326409487
soxS	zur	0.5514482591493657
stpA	cspA	0.5566287833827506
stpA	gatA	0.3732420474777669
stpA	hcr	-1.49003918397624
stpA	hdeA	0.4067719584569307
stpA	yfjW	-2.3857104005934495
stpA	ysgA	-0.41416305637983264
torR	lpxK	0.5183955786350278
torR	rrfH	-0.184088724035691
trpR	aceE	0.9859321167161212
trpR	dcuS	0.49949526211670214
trpR	feaR	-0.9923489812067219
trpR	kbl	1.855845380811103
trpR	tdh	1.5896202176062815
trpR	ydcS	-0.7642507912957495
trpR	yiaJ	-0.44939207715133556
trpR	yieP	1.29898566765576
trpR	yjgX_2	0.7564763798219971
tyrR	aceE	0.9859321167161212
tyrR	dcuS	0.49949526211670214
tyrR	feaR	-0.9923489812067219
tyrR	kbl	1.855845380811103
tyrR	tdh	1.5896202176062815
tyrR	ydcS	-0.7642507912957495
tyrR	yiaJ	-0.44939207715133556
tyrR	yieP	1.29898566765576
tyrR	yjgX_2	0.7564763798219971
uhpA	cedA	0.37973942631058577
uhpA	cydB	-0.7747962586548489
uhpA	fadR	-0.5339043026706278
uhpA	fsaB	-1.351847804154298
uhpA	glpQ	-3.7484010880316863
uhpA	glpT	-4.0241058061325345
uhpA	insO-1	5.196234128585536
uhpA	lsrB	-1.1431232443125845
uhpA	malK	-1.806080187932734
uhpA	malQ	-1.419046854599392
uhpA	mglA	-3.964886113748749
uhpA	mtfA	-1.8663974579624316
uhpA	ndk	-1.5773653214638994
uhpA	oppC	-0.5148102571710904
uhpA	panE	0.7088811968347919
uhpA	proA	5.428913284866494
uhpA	proB	6.166678236399607
uhpA	psuG	-2.406093472007907
uhpA	rcsF	2.834345014836785
uhpA	treB	-3.1019266567755137
uhpA	treC	-2.596724154302695
uhpA	yaeB	2.5065778536102767
uhpA	yagE	-1.7505714045499365
uhpA	yfaD	-3.1955052007913034
uvrY	acs	3.839988961424284
uvrY	cheA	4.5313765776459265
uvrY	cstA	3.3425259545004664
uvrY	dctA	3.747289876360089
uvrY	flgA	3.4318717903066203
uvrY	flgH	4.056025361028674
uvrY	flgN	5.598430984174095
uvrY	fliC	6.050994807121646
uvrY	fliD	5.75195119683476
uvrY	fliM	3.45880335311574
uvrY	glpC	3.1040731058358375
uvrY	glpF	6.143999055390663
uvrY	glpK	3.3346879970326277
uvrY	kch	-3.7931287190899923
uvrY	lpxD	-0.5018968892185693
uvrY	lsrR	1.4968901632047462
uvrY	motA	4.862769767556899
uvrY	nuoM	1.3513790900098996
uvrY	ompF	0.20153738872409832
uvrY	psiE	-2.97184638971315
uvrY	recQ	-0.519848432245281
uvrY	rrlG	0.19274629080114813
uvrY	rrsG	-0.19274629080114813
uvrY	ybbM	-1.3328078338278662
uvrY	ybhQ	1.2161055934717986
uvrY	ydeI	-2.9180545746785587
uvrY	ygeH	-0.07282819584568356
uvrY	ygeM	-0.2133451157270203
uvrY	yhiD	-4.230690578140445
uvrY	yhjH	3.6652975816023803
uvrY	yigF	0.0878396706231368
uvrY	yjcH	6.186179055390656
uvrY	yjdA	4.774568318496516
uvrY	yjgL	-0.13507478635015202
yjiE	aaeX	1.5038903461918973
yjiE	aat	-0.7603658061325458
yjiE	abgR	0.8960443224530046
yjiE	abgT	0.7834717309594605
yjiE	aceA	2.3128473293768863
yjiE	aceB	1.5341357665677289
yjiE	aceE	0.4080368348169614
yjiE	aceK	0.9627893570722268
yjiE	ackA	-1.8292116553624467
yjiE	acnA	1.684098852621167
yjiE	acnB	1.7908252192548826
yjiE	acrA	-0.7177601088032161
yjiE	acrD	-0.8902359940652698
yjiE	acrE	0.7573381672601371
yjiE	acrF	1.4817467852621165
yjiE	acs	1.0592374568633844
yjiE	actP	-2.6115821136498427
yjiE	adhE	-1.4845920250576758
yjiE	adhP	1.4319584849983478
yjiE	adiY	3.6517820178041447
